Time,traffic
2005-06-21 00:20,2193151189
2005-06-21 00:25,2315281681
2005-06-21 00:30,2441591384
2005-06-21 00:35,2535669520
2005-06-21 00:40,2632037278
2005-06-21 00:45,2764327175
2005-06-21 00:50,2905827929
2005-06-21 00:55,3125256359
2005-06-21 01:00,3270851956
2005-06-21 01:05,3628636871
2005-06-21 01:10,3690757483
2005-06-21 01:15,3858124893
2005-06-21 01:20,4056368828
2005-06-21 01:25,4230237026
2005-06-21 01:30,4752881212
2005-06-21 01:35,4824108508
2005-06-21 01:40,5066836234
2005-06-21 01:45,5128472618
2005-06-21 01:50,5500212630
2005-06-21 01:55,5474999472
2005-06-21 02:00,5495774074
2005-06-21 02:05,5997495473
2005-06-21 02:10,5915481958
2005-06-21 02:15,6164232694
2005-06-21 02:20,6605828305
2005-06-21 02:25,6792779093
2005-06-21 02:30,6375812289
2005-06-21 02:35,6464948275
2005-06-21 02:40,6713596639
2005-06-21 02:45,6476254382
2005-06-21 02:50,6370089538
2005-06-21 02:55,6420282096
2005-06-21 03:00,6739615415
2005-06-21 03:05,6670977199
2005-06-21 03:10,6853675486
2005-06-21 03:15,6973062923
2005-06-21 03:20,7264135884
2005-06-21 03:25,7301413355
2005-06-21 03:30,7310431691
2005-06-21 03:35,7193072084
2005-06-21 03:40,7104083666
2005-06-21 03:45,6919293627
2005-06-21 03:50,7263958893
2005-06-21 03:55,7189802843
2005-06-21 04:00,7270963476
2005-06-21 04:05,7413957684
2005-06-21 04:10,7243428439
2005-06-21 04:15,7328998837
2005-06-21 04:20,7464690220
2005-06-21 04:25,7554766237
2005-06-21 04:30,7548042921
2005-06-21 04:35,7553195656
2005-06-21 04:40,7605939266
2005-06-21 04:45,7718315143
2005-06-21 04:50,7604003111
2005-06-21 04:55,7673431882
2005-06-21 05:00,7550274115
2005-06-21 05:05,7519450582
2005-06-21 05:10,7568583517
2005-06-21 05:15,7606477383
2005-06-21 05:20,7486530813
2005-06-21 05:25,7579833802
2005-06-21 05:30,7413723164
2005-06-21 05:35,7586389417
2005-06-21 05:40,7437242294
2005-06-21 05:45,7488686390
2005-06-21 05:50,7632767149
2005-06-21 05:55,7540806165
2005-06-21 06:00,7632016503
2005-06-21 06:05,7544960969
2005-06-21 06:10,7426901530
2005-06-21 06:15,7314352605
2005-06-21 06:20,7282246036
2005-06-21 06:25,7374730621
2005-06-21 06:30,7475494044
2005-06-21 06:35,7938952926
2005-06-21 06:40,7480289627
2005-06-21 06:45,7545832064
2005-06-21 06:50,7788480968
2005-06-21 06:55,7843201229
2005-06-21 07:00,7949674554
2005-06-21 07:05,7661646127
2005-06-21 07:10,7670874595
2005-06-21 07:15,7799296078
2005-06-21 07:20,7702369619
2005-06-21 07:25,7923940844
2005-06-21 07:30,7879577552
2005-06-21 07:35,7874050747
2005-06-21 07:40,7840086522
2005-06-21 07:45,7890127858
2005-06-21 07:50,8063011802
2005-06-21 07:55,8097160899
2005-06-21 08:00,7940862707
2005-06-21 08:05,7892223340
2005-06-21 08:10,8001083460
2005-06-21 08:15,7995129143
2005-06-21 08:20,7614858501
2005-06-21 08:25,7806738036
2005-06-21 08:30,7823401552
2005-06-21 08:35,7902724163
2005-06-21 08:40,7841562774
2005-06-21 08:45,7763690494
2005-06-21 08:50,7643260823
2005-06-21 08:55,7214943276
2005-06-21 09:00,7316672132
2005-06-21 09:05,7212283466
2005-06-21 09:10,7256082735
2005-06-21 09:15,7366903362
2005-06-21 09:20,7156222172
2005-06-21 09:25,7591216197
2005-06-21 09:30,7297277160
2005-06-21 09:35,7191142283
2005-06-21 09:40,7304956047
2005-06-21 09:45,7102518381
2005-06-21 09:50,6808448970
2005-06-21 09:55,6837374590
2005-06-21 10:00,6530188727
2005-06-21 10:05,6470401792
2005-06-21 10:10,6211445480
2005-06-21 10:15,6190193714
2005-06-21 10:20,6153125610
2005-06-21 10:25,5981890263
2005-06-21 10:30,5965173429
2005-06-21 10:35,5870128311
2005-06-21 10:40,5740357631
2005-06-21 10:45,5642115322
2005-06-21 10:50,5415834862
2005-06-21 10:55,5439896689
2005-06-21 11:00,5141743581
2005-06-21 11:05,4935025126
2005-06-21 11:10,4855831346
2005-06-21 11:15,4774699838
2005-06-21 11:20,4727679285
2005-06-21 11:25,4784145991
2005-06-21 11:30,4845469499
2005-06-21 11:35,4380425453
2005-06-21 11:40,4308076277
2005-06-21 11:45,4189008955
2005-06-21 11:50,4287515140
2005-06-21 11:55,4246204561
2005-06-21 12:00,3845947412
2005-06-21 12:05,3842823766
2005-06-21 12:10,3855177853
2005-06-21 12:15,3833133306
2005-06-21 12:20,3765172818
2005-06-21 12:25,3965958195
2005-06-21 12:30,3812711687
2005-06-21 12:35,3726070628
2005-06-21 12:40,3776300835
2005-06-21 12:45,3772162520
2005-06-21 12:50,3682708214
2005-06-21 12:55,3763381109
2005-06-21 13:00,3593212647
2005-06-21 13:05,3633148435
2005-06-21 13:10,3629059534
2005-06-21 13:15,3541217973
2005-06-21 13:20,3653933260
2005-06-21 13:25,3768837104
2005-06-21 13:30,3695250655
2005-06-21 13:35,3473869405
2005-06-21 13:40,3456101949
2005-06-21 13:45,3457929881
2005-06-21 13:50,3545226075
2005-06-21 13:55,3550576686
2005-06-21 14:00,3410249766
2005-06-21 14:05,3337900626
2005-06-21 14:10,3361433824
2005-06-21 14:15,3374868004
2005-06-21 14:20,3498470373
2005-06-21 14:25,3515278827
2005-06-21 14:30,3490667558
2005-06-21 14:35,3448993367
2005-06-21 14:40,3524203848
2005-06-21 14:45,3425648615
2005-06-21 14:50,3411469891
2005-06-21 14:55,3267512865
2005-06-21 15:00,3257642527
2005-06-21 15:05,3312201994
2005-06-21 15:10,3213639888
2005-06-21 15:15,3034008330
2005-06-21 15:20,3168483465
2005-06-21 15:25,3452176606
2005-06-21 15:30,3331992007
2005-06-21 15:35,3262480982
2005-06-21 15:40,3228894229
2005-06-21 15:45,3225203512
2005-06-21 15:50,3274007900
2005-06-21 15:55,3395571060
2005-06-21 16:00,2977129190
2005-06-21 16:05,2909849349
2005-06-21 16:10,2831985206
2005-06-21 16:15,2896096226
2005-06-21 16:20,3213760232
2005-06-21 16:25,3009253258
2005-06-21 16:30,2742045909
2005-06-21 16:35,2824905017
2005-06-21 16:40,2679232530
2005-06-21 16:45,2764763282
2005-06-21 16:50,3728208510
2005-06-21 16:55,3134740319
2005-06-21 17:00,2635100922
2005-06-21 17:05,2494885276
2005-06-21 17:10,2344668317
2005-06-21 17:15,2243193026
2005-06-21 17:20,2233062235
2005-06-21 17:25,2470658991
2005-06-21 17:30,2107324972
2005-06-21 17:35,1977962908
2005-06-21 17:40,2002182334
2005-06-21 17:45,1945714491
2005-06-21 17:50,2146721789
2005-06-21 17:55,1916652873
2005-06-21 18:00,2029264204
2005-06-21 18:05,1968153445
2005-06-21 18:10,2047127978
2005-06-21 18:15,1884329285
2005-06-21 18:20,2027674990
2005-06-21 18:25,1863574533
2005-06-21 18:30,1668168556
2005-06-21 18:35,1678581527
2005-06-21 18:40,1658313750
2005-06-21 18:45,1772119418
2005-06-21 18:50,1766282032
2005-06-21 18:55,1765704542
2005-06-21 19:00,1797753120
2005-06-21 19:05,1788857017
2005-06-21 19:10,1668559467
2005-06-21 19:15,1687773920
2005-06-21 19:20,1760003795
2005-06-21 19:25,1669622546
2005-06-21 19:30,1606852263
2005-06-21 19:35,1594490471
2005-06-21 19:40,1561494057
2005-06-21 19:45,1575921310
2005-06-21 19:50,1590125208
2005-06-21 19:55,1512950937
2005-06-21 20:00,1499870499
2005-06-21 20:05,1509138091
2005-06-21 20:10,1458817689
2005-06-21 20:15,1516592430
2005-06-21 20:20,1516311074
2005-06-21 20:25,1483544122
2005-06-21 20:30,1425627482
2005-06-21 20:35,1393957202
2005-06-21 20:40,1405133071
2005-06-21 20:45,1518528737
2005-06-21 20:50,1443073229
2005-06-21 20:55,1450425630
2005-06-21 21:00,1469515333
2005-06-21 21:05,1440416577
2005-06-21 21:10,1398310902
2005-06-21 21:15,1428038011
2005-06-21 21:20,1431725913
2005-06-21 21:25,1369358456
2005-06-21 21:30,1367707107
2005-06-21 21:35,1381841275
2005-06-21 21:40,1289023016
2005-06-21 21:45,1415274520
2005-06-21 21:50,1412531161
2005-06-21 21:55,1385805432
2005-06-21 22:00,1313612294
2005-06-21 22:05,1305581303
2005-06-21 22:10,1948311807
2005-06-21 22:15,1426105951
2005-06-21 22:20,1455845130
2005-06-21 22:25,1320682184
2005-06-21 22:30,1328479696
2005-06-21 22:35,1351456401
2005-06-21 22:40,1421680884
2005-06-21 22:45,1655530472
2005-06-21 22:50,1423691903
2005-06-21 22:55,1462010871
2005-06-21 23:00,1517218122
2005-06-21 23:05,1521372476
2005-06-21 23:10,1533072763
2005-06-21 23:15,1677858560
2005-06-21 23:20,1763039943
2005-06-21 23:25,1706509404
2005-06-21 23:30,1793586827
2005-06-21 23:35,1913352422
2005-06-21 23:40,1991562611
2005-06-21 23:45,2238171993
2005-06-21 23:50,2178048220
2005-06-21 23:55,2274162967
2005-06-22 00:00,2400207299
2005-06-22 00:05,2444436504
2005-06-22 00:10,2736472876
2005-06-22 00:15,2902278616
2005-06-22 00:20,3100711865
2005-06-22 00:25,2661534856
2005-06-22 00:30,2583791653
2005-06-22 00:35,2894594038
2005-06-22 00:40,3093721499
2005-06-22 00:45,3449107382
2005-06-22 00:50,3549430822
2005-06-22 00:55,3597479147
2005-06-22 01:00,3746004017
2005-06-22 01:05,3798581677
2005-06-22 01:10,4052737631
2005-06-22 01:15,4416638389
2005-06-22 01:20,4596262037
2005-06-22 01:25,4722693563
2005-06-22 01:30,4712484536
2005-06-22 01:35,4596053982
2005-06-22 01:40,4689334367
2005-06-22 01:45,4683047175
2005-06-22 01:50,5091544857
2005-06-22 01:55,5096632629
2005-06-22 02:00,5138160065
2005-06-22 02:05,5306033045
2005-06-22 02:10,5539551038
2005-06-22 02:15,6155495019
2005-06-22 02:20,6046269504
2005-06-22 02:25,6153850638
2005-06-22 02:30,6342174910
2005-06-22 02:35,6580353899
2005-06-22 02:40,6287396446
2005-06-22 02:45,6371594259
2005-06-22 02:50,6703025192
2005-06-22 02:55,7020574363
2005-06-22 03:00,6807262843
2005-06-22 03:05,6764436415
2005-06-22 03:10,6869846041
2005-06-22 03:15,7106959074
2005-06-22 03:20,7231928250
2005-06-22 03:25,7238509294
2005-06-22 03:30,6914643600
2005-06-22 03:35,7334986432
2005-06-22 03:40,7609488246
2005-06-22 03:45,7533731273
2005-06-22 03:50,7696859858
2005-06-22 03:55,7806040691
2005-06-22 04:00,7758302265
2005-06-22 04:05,7999752635
2005-06-22 04:10,8197679991
2005-06-22 04:15,8034425794
2005-06-22 04:20,8049089703
2005-06-22 04:25,8001865427
2005-06-22 04:30,8140823180
2005-06-22 04:35,7950093478
2005-06-22 04:40,7863223671
2005-06-22 04:45,7606901835
2005-06-22 04:50,7821760220
2005-06-22 04:55,7706698126
2005-06-22 05:00,7787083668
2005-06-22 05:05,7814908376
2005-06-22 05:10,7822020598
2005-06-22 05:15,7806601686
2005-06-22 05:20,7869896529
2005-06-22 05:25,8055828503
2005-06-22 05:30,7902771744
2005-06-22 05:35,7942876112
2005-06-22 05:40,7967681539
2005-06-22 05:45,7952406348
2005-06-22 05:50,7932962249
2005-06-22 05:55,7897173250
2005-06-22 06:00,8185573475
2005-06-22 06:05,8137619337
2005-06-22 06:10,8053905016
2005-06-22 06:15,7930799043
2005-06-22 06:20,8270763915
2005-06-22 06:25,8254402850
2005-06-22 06:30,8309340066
2005-06-22 06:35,8099913944
2005-06-22 06:40,8059593678
2005-06-22 06:45,8024589503
2005-06-22 06:50,7783911812
2005-06-22 06:55,7639346203
2005-06-22 07:00,7826894453
2005-06-22 07:05,8039730845
2005-06-22 07:10,8191010357
2005-06-22 07:15,7886535906
2005-06-22 07:20,8131978317
2005-06-22 07:25,8058756305
2005-06-22 07:30,8015029695
2005-06-22 07:35,8130824305
2005-06-22 07:40,7819953473
2005-06-22 07:45,7376231281
2005-06-22 07:50,7239357434
2005-06-22 07:55,7429815417
2005-06-22 08:00,7420434566
2005-06-22 08:05,7641570507
2005-06-22 08:10,7575265079
2005-06-22 08:15,7370443669
2005-06-22 08:20,7212843744
2005-06-22 08:25,7298357798
2005-06-22 08:30,7183338474
2005-06-22 08:35,7406753006
2005-06-22 08:40,7255808917
2005-06-22 08:45,7406341226
2005-06-22 08:50,7022964353
2005-06-22 08:55,6930107152
2005-06-22 09:00,6955189882
2005-06-22 09:05,6949656822
2005-06-22 09:10,6922758941
2005-06-22 09:15,6601999353
2005-06-22 09:20,6653910942
2005-06-22 09:25,6538529332
2005-06-22 09:30,6537174730
2005-06-22 09:35,6381305989
2005-06-22 09:40,6271356869
2005-06-22 09:45,6204696717
2005-06-22 09:50,5957160716
2005-06-22 09:55,6110328486
2005-06-22 10:00,5946096550
2005-06-22 10:05,5881149539
2005-06-22 10:10,5948031926
2005-06-22 10:15,5733096557
2005-06-22 10:20,5513823335
2005-06-22 10:25,5529923264
2005-06-22 10:30,5407051229
2005-06-22 10:35,5177342125
2005-06-22 10:40,5140694884
2005-06-22 10:45,4962005454
2005-06-22 10:50,4999670058
2005-06-22 10:55,4634348186
2005-06-22 11:00,4770536146
2005-06-22 11:05,4792427599
2005-06-22 11:10,4537794661
2005-06-22 11:15,4466668536
2005-06-22 11:20,4364996863
2005-06-22 11:25,4299176912
2005-06-22 11:30,4440640648
2005-06-22 11:35,4311694864
2005-06-22 11:40,4189738636
2005-06-22 11:45,4321976455
2005-06-22 11:50,4023173608
2005-06-22 11:55,3993211371
2005-06-22 12:00,4040727676
2005-06-22 12:05,3952168602
2005-06-22 12:10,3974457678
2005-06-22 12:15,3887995821
2005-06-22 12:20,3833356722
2005-06-22 12:25,3993713408
2005-06-22 12:30,4046911526
2005-06-22 12:35,3905019257
2005-06-22 12:40,3829286407
2005-06-22 12:45,3792867729
2005-06-22 12:50,3709990426
2005-06-22 12:55,3743613266
2005-06-22 13:00,3712645310
2005-06-22 13:05,3673892008
2005-06-22 13:10,3706558978
2005-06-22 13:15,3783923485
2005-06-22 13:20,3873597070
2005-06-22 13:25,3858449156
2005-06-22 13:30,3821828914
2005-06-22 13:35,3524147035
2005-06-22 13:40,3471898740
2005-06-22 13:45,3593884973
2005-06-22 13:50,3839351666
2005-06-22 13:55,3862952579
2005-06-22 14:00,3643977149
2005-06-22 14:05,3659766400
2005-06-22 14:10,3451112841
2005-06-22 14:15,3416560306
2005-06-22 14:20,3377782699
2005-06-22 14:25,3503478263
2005-06-22 14:30,3583243036
2005-06-22 14:35,3571075502
2005-06-22 14:40,3823334719
2005-06-22 14:45,3733012521
2005-06-22 14:50,3904366953
2005-06-22 14:55,3814908345
2005-06-22 15:00,3790075686
2005-06-22 15:05,3622203585
2005-06-22 15:10,3742554670
2005-06-22 15:15,3715695950
2005-06-22 15:20,3694784644
2005-06-22 15:25,3615058309
2005-06-22 15:30,3487088004
2005-06-22 15:35,3370518705
2005-06-22 15:40,3473552932
2005-06-22 15:45,3256091869
2005-06-22 15:50,2885229666
2005-06-22 15:55,3060563581
2005-06-22 16:00,2975672574
2005-06-22 16:05,2843662814
2005-06-22 16:10,2734186581
2005-06-22 16:15,2772904166
2005-06-22 16:20,2676691510
2005-06-22 16:25,2628357186
2005-06-22 16:30,2654512887
2005-06-22 16:35,2606117788
2005-06-22 16:40,2475741641
2005-06-22 16:45,2471536101
2005-06-22 16:50,2381921051
2005-06-22 16:55,2383178330
2005-06-22 17:00,2358863180
2005-06-22 17:05,2270471818
2005-06-22 17:10,2253296291
2005-06-22 17:15,2282316463
2005-06-22 17:20,2241906263
2005-06-22 17:25,2329882023
2005-06-22 17:30,2283015696
2005-06-22 17:35,2210134939
2005-06-22 17:40,2075206172
2005-06-22 17:45,2111842049
2005-06-22 17:50,2242080769
2005-06-22 17:55,2142550629
2005-06-22 18:00,2000806220
2005-06-22 18:05,1912608065
2005-06-22 18:10,1949913600
2005-06-22 18:15,1923252877
2005-06-22 18:20,1881310949
2005-06-22 18:25,1861379187
2005-06-22 18:30,1692429627
2005-06-22 18:35,1882987851
2005-06-22 18:40,1756838428
2005-06-22 18:45,1869659538
2005-06-22 18:50,1580646070
2005-06-22 18:55,1669604085
2005-06-22 19:00,1641506088
2005-06-22 19:05,1696676381
2005-06-22 19:10,1584516408
2005-06-22 19:15,1582693461
2005-06-22 19:20,1666178727
2005-06-22 19:25,1805156238
2005-06-22 19:30,1719432888
2005-06-22 19:35,1655524692
2005-06-22 19:40,1670993254
2005-06-22 19:45,1642554459
2005-06-22 19:50,1663184181
2005-06-22 19:55,1723046320
2005-06-22 20:00,1673241042
2005-06-22 20:05,1629470286
2005-06-22 20:10,1633649458
2005-06-22 20:15,1673537013
2005-06-22 20:20,1624044051
2005-06-22 20:25,1566754083
2005-06-22 20:30,1496174723
2005-06-22 20:35,1508011094
2005-06-22 20:40,1598983922
2005-06-22 20:45,1510680228
2005-06-22 20:50,1558132541
2005-06-22 20:55,1463421442
2005-06-22 21:00,1477287096
2005-06-22 21:05,1436969728
2005-06-22 21:10,1405874563
2005-06-22 21:15,1412152311
2005-06-22 21:20,1556783498
2005-06-22 21:25,1494176585
2005-06-22 21:30,1629850674
2005-06-22 21:35,1669417413
2005-06-22 21:40,1652398047
2005-06-22 21:45,1656727974
2005-06-22 21:50,1754295577
2005-06-22 21:55,1767610280
2005-06-22 22:00,1674597911
2005-06-22 22:05,1693117103
2005-06-22 22:10,1576980282
2005-06-22 22:15,1570513513
2005-06-22 22:20,1859317941
2005-06-22 22:25,1580657931
2005-06-22 22:30,1655029277
2005-06-22 22:35,1629542605
2005-06-22 22:40,1643505060
2005-06-22 22:45,1644172462
2005-06-22 22:50,1773284489
2005-06-22 22:55,1785838887
2005-06-22 23:00,1775122332
2005-06-22 23:05,1930918278
2005-06-22 23:10,1984211000
2005-06-22 23:15,1947716324
2005-06-22 23:20,2334191001
2005-06-22 23:25,2347487202
2005-06-22 23:30,2310924726
2005-06-22 23:35,2336842257
2005-06-22 23:40,2387439133
2005-06-22 23:45,2571148617
2005-06-22 23:50,2897516226
2005-06-22 23:55,2875685293
2005-06-23 00:00,3060751581
2005-06-23 00:05,2905513182
2005-06-23 00:10,3052467742
2005-06-23 00:15,3323507015
2005-06-23 00:20,3688447038
2005-06-23 00:25,3731628349
2005-06-23 00:30,3792363060
2005-06-23 00:35,3991478166
2005-06-23 00:40,4118031362
2005-06-23 00:45,4366439380
2005-06-23 00:50,4550721184
2005-06-23 00:55,4807792889
2005-06-23 01:00,5009600586
2005-06-23 01:05,5174454192
2005-06-23 01:10,5319215086
2005-06-23 01:15,5536516680
2005-06-23 01:20,5730213569
2005-06-23 01:25,5988731458
2005-06-23 01:30,6170078610
2005-06-23 01:35,6206765580
2005-06-23 01:40,6125917761
2005-06-23 01:45,6073803952
2005-06-23 01:50,6279621823
2005-06-23 01:55,6342801296
2005-06-23 02:00,6289412083
2005-06-23 02:05,6276471755
2005-06-23 02:10,6586304374
2005-06-23 02:15,7016342479
2005-06-23 02:20,6777370043
2005-06-23 02:25,6423287418
2005-06-23 02:30,6743161905
2005-06-23 02:35,6755049249
2005-06-23 02:40,6696530717
2005-06-23 02:45,6656931916
2005-06-23 02:50,6858266423
2005-06-23 02:55,6809521203
2005-06-23 03:00,6987759504
2005-06-23 03:05,6763008005
2005-06-23 03:10,7114036704
2005-06-23 03:15,7393199247
2005-06-23 03:20,6923139108
2005-06-23 03:25,7146970070
2005-06-23 03:30,7621422588
2005-06-23 03:35,7870315504
2005-06-23 03:40,7170861389
2005-06-23 03:45,7271619929
2005-06-23 03:50,7287940795
2005-06-23 03:55,7127473860
2005-06-23 04:00,7408362599
2005-06-23 04:05,7378813919
2005-06-23 04:10,7242070170
2005-06-23 04:15,7305075135
2005-06-23 04:20,7271869599
2005-06-23 04:25,7553278288
2005-06-23 04:30,7204710750
2005-06-23 04:35,7104497461
2005-06-23 04:40,7010047124
2005-06-23 04:45,7257988108
2005-06-23 04:50,7170751995
2005-06-23 04:55,7119750513
2005-06-23 05:00,7143262398
2005-06-23 05:05,7054835088
2005-06-23 05:10,7046481336
2005-06-23 05:15,6908361088
2005-06-23 05:20,6929559740
2005-06-23 05:25,6953932881
2005-06-23 05:30,7199887012
2005-06-23 05:35,7194821804
2005-06-23 05:40,7048695121
2005-06-23 05:45,7084190707
2005-06-23 05:50,7079480513
2005-06-23 05:55,7237658575
2005-06-23 06:00,7455109379
2005-06-23 06:05,7400578974
2005-06-23 06:10,7261609966
2005-06-23 06:15,7302264829
2005-06-23 06:20,7319465971
2005-06-23 06:25,7248957618
2005-06-23 06:30,7459238827
2005-06-23 06:35,7194660104
2005-06-23 06:40,7267777798
2005-06-23 06:45,7516692005
2005-06-23 06:50,7284192537
2005-06-23 06:55,7200207698
2005-06-23 07:00,7143825811
2005-06-23 07:05,7344357745
2005-06-23 07:10,7280545392
2005-06-23 07:15,7438404539
2005-06-23 07:20,7339706461
2005-06-23 07:25,7232315000
2005-06-23 07:30,7153131406
2005-06-23 07:35,7092985631
2005-06-23 07:40,7236262675
2005-06-23 07:45,7210119500
2005-06-23 07:50,7325323509
2005-06-23 07:55,7458130575
2005-06-23 08:00,6982502332
2005-06-23 08:05,6972890447
2005-06-23 08:10,6988491473
2005-06-23 08:15,6998415998
2005-06-23 08:20,7400920623
2005-06-23 08:25,7087346822
2005-06-23 08:30,6947966316
2005-06-23 08:35,6906225172
2005-06-23 08:40,7019672800
2005-06-23 08:45,7105609256
2005-06-23 08:50,6997778573
2005-06-23 08:55,6662626070
2005-06-23 09:00,6495783335
2005-06-23 09:05,6350546202
2005-06-23 09:10,6409412454
2005-06-23 09:15,6459878978
2005-06-23 09:20,6215729968
2005-06-23 09:25,6000570598
2005-06-23 09:30,5808981273
2005-06-23 09:35,5805748969
2005-06-23 09:40,5833477923
2005-06-23 09:45,5758967372
2005-06-23 09:50,5593468512
2005-06-23 09:55,5455538491
2005-06-23 10:00,5379374043
2005-06-23 10:05,5235856266
2005-06-23 10:10,5080282131
2005-06-23 10:15,4844574039
2005-06-23 10:20,5085805238
2005-06-23 10:25,4721392804
2005-06-23 10:30,4554738579
2005-06-23 10:35,4488551517
2005-06-23 10:40,4438492999
2005-06-23 10:45,4380156902
2005-06-23 10:50,4220187602
2005-06-23 10:55,4132951389
2005-06-23 11:00,3908889955
2005-06-23 11:05,4057081550
2005-06-23 11:10,3879597744
2005-06-23 11:15,3745113374
2005-06-23 11:20,3713807209
2005-06-23 11:25,3720803017
2005-06-23 11:30,3722742984
2005-06-23 11:35,3816896165
2005-06-23 11:40,3588746328
2005-06-23 11:45,3486458173
2005-06-23 11:50,3481540724
2005-06-23 11:55,3460128043
2005-06-23 12:00,3396801278
2005-06-23 12:05,3648688411
2005-06-23 12:10,3531053655
2005-06-23 12:15,3585298156
2005-06-23 12:20,3797339245
2005-06-23 12:25,3650457429
2005-06-23 12:30,3564041375
2005-06-23 12:35,3699186737
2005-06-23 12:40,3677888983
2005-06-23 12:45,4008033863
2005-06-23 12:50,3852681733
2005-06-23 12:55,3582377602
2005-06-23 13:00,3463726657
2005-06-23 13:05,3618762132
2005-06-23 13:10,3475023217
2005-06-23 13:15,3517728072
2005-06-23 13:20,3522065492
2005-06-23 13:25,3513744405
2005-06-23 13:30,3710181359
2005-06-23 13:35,3713428752
2005-06-23 13:40,3505970605
2005-06-23 13:45,3359077774
2005-06-23 13:50,3209563319
2005-06-23 13:55,3172849647
2005-06-23 14:00,3138928300
2005-06-23 14:05,3218344677
2005-06-23 14:10,3272973092
2005-06-23 14:15,3279385869
2005-06-23 14:20,3467819291
2005-06-23 14:25,3255264199
2005-06-23 14:30,3185845683
2005-06-23 14:35,3258596669
2005-06-23 14:40,3166483300
2005-06-23 14:45,3096133456
2005-06-23 14:50,3163613691
2005-06-23 14:55,3090082843
2005-06-23 15:00,3008901901
2005-06-23 15:05,2944698054
2005-06-23 15:10,2869226363
2005-06-23 15:15,2932399641
2005-06-23 15:20,2950615498
2005-06-23 15:25,2905738819
2005-06-23 15:30,2753204215
2005-06-23 15:35,2745720513
2005-06-23 15:40,2616355305
2005-06-23 15:45,2522286484
2005-06-23 15:50,2620009163
2005-06-23 15:55,2475182173
2005-06-23 16:00,2504622070
2005-06-23 16:05,2477233379
2005-06-23 16:10,2507093454
2005-06-23 16:15,2470493427
2005-06-23 16:20,2434442212
2005-06-23 16:25,2342059598
2005-06-23 16:30,2751491430
2005-06-23 16:35,2805253353
2005-06-23 16:40,2446001448
2005-06-23 16:45,2189156680
2005-06-23 16:50,2196602765
2005-06-23 16:55,2207425045
2005-06-23 17:00,2403612259
2005-06-23 17:05,2266876012
2005-06-23 17:10,2146814017
2005-06-23 17:15,2118479301
2005-06-23 17:20,2032051639
2005-06-23 17:25,1968701460
2005-06-23 17:30,2062889902
2005-06-23 17:35,1987977871
2005-06-23 17:40,1895027796
2005-06-23 17:45,1845382516
2005-06-23 17:50,1793148547
2005-06-23 17:55,1758937358
2005-06-23 18:00,1899113036
2005-06-23 18:05,1759555171
2005-06-23 18:10,1706528501
2005-06-23 18:15,1717079843
2005-06-23 18:20,1686953962
2005-06-23 18:25,1667096230
2005-06-23 18:30,1745745725
2005-06-23 18:35,1746624361
2005-06-23 18:40,1672240884
2005-06-23 18:45,1633169606
2005-06-23 18:50,1661968861
2005-06-23 18:55,1628108400
2005-06-23 19:00,1678381895
2005-06-23 19:05,1597017653
2005-06-23 19:10,1622816807
2005-06-23 19:15,1671695460
2005-06-23 19:20,1524413526
2005-06-23 19:25,1590877001
2005-06-23 19:30,1663820954
2005-06-23 19:35,1689665197
2005-06-23 19:40,1636206253
2005-06-23 19:45,1579312896
2005-06-23 19:50,1581476193
2005-06-23 19:55,1574954773
2005-06-23 20:00,1620995534
2005-06-23 20:05,1599899523
2005-06-23 20:10,1559645883
2005-06-23 20:15,1523415129
2005-06-23 20:20,1565122292
2005-06-23 20:25,1567108756
2005-06-23 20:30,1668166220
2005-06-23 20:35,1637304489
2005-06-23 20:40,1581998193
2005-06-23 20:45,1558253051
2005-06-23 20:50,1565949599
2005-06-23 20:55,1629742353
2005-06-23 21:00,1564064199
2005-06-23 21:05,1538030166
2005-06-23 21:10,1487575991
2005-06-23 21:15,1447613277
2005-06-23 21:20,1411852844
2005-06-23 21:25,1747727129
2005-06-23 21:30,1733242052
2005-06-23 21:35,1580253208
2005-06-23 21:40,1540418122
2005-06-23 21:45,1565834339
2005-06-23 21:50,1695502297
2005-06-23 21:55,2389728306
2005-06-23 22:00,1892292622
2005-06-23 22:05,1745358474
2005-06-23 22:10,1774130541
2005-06-23 22:15,1754037324
2005-06-23 22:20,1798832827
2005-06-23 22:25,1860140232
2005-06-23 22:30,1969974159
2005-06-23 22:35,1878954391
2005-06-23 22:40,1935753016
2005-06-23 22:45,1959372820
2005-06-23 22:50,1926380063
2005-06-23 22:55,2127956780
2005-06-23 23:00,2190425397
2005-06-23 23:05,2201455387
2005-06-23 23:10,2376767636
2005-06-23 23:15,2466731894
2005-06-23 23:20,2500037380
2005-06-23 23:25,2830014367
2005-06-23 23:30,2895149539
2005-06-23 23:35,2969404472
2005-06-23 23:40,3057680605
2005-06-23 23:45,3139139220
2005-06-23 23:50,3327768640
2005-06-23 23:55,3598330294
2005-06-24 00:00,3666119810
2005-06-24 00:05,3908039225
2005-06-24 00:10,4002794745
2005-06-24 00:15,4072083458
2005-06-24 00:20,4349901162
2005-06-24 00:25,4705748714
2005-06-24 00:30,5185562711
2005-06-24 00:35,4924176571
2005-06-24 00:40,4905871810
2005-06-24 00:45,5023446345
2005-06-24 00:50,5239070895
2005-06-24 00:55,5473774038
2005-06-24 01:00,5631448958
2005-06-24 01:05,5760193350
